date,format,startTime,endTime,sessionName,sessionLongName,sessionNumber,sessionTracks,paperID,paperTitle,paperAuthors
2020-11-18,zoom,05:00,06:00,Zoom Q&A Session 12C,Zoom Q&A Session 12C: Machine Learning for NLP,12C,Machine Learning for NLP,1399, Debiasing knowledge graph embeddings ,"Joseph Fisher, Arpit Mittal, Dave Palfrey and Christos Christodoulopoulos"
2020-11-18,zoom,05:00,06:00,Zoom Q&A Session 12C,Zoom Q&A Session 12C: Machine Learning for NLP,12C,Machine Learning for NLP,2406, Message Passing for Hyper-Relational Knowledge Graphs ,"Mikhail Galkin, Priyansh Trivedi, Gaurav Maheshwari, Ricardo Usbeck and Jens Lehmann"
2020-11-18,zoom,05:00,06:00,Zoom Q&A Session 12C,Zoom Q&A Session 12C: Machine Learning for NLP,12C,Machine Learning for NLP,TACL2255, PERL: Pivot-based Domain Adaptation for Pre-trained Deep Contextualized Embedding Models ,"Roi Reichart, Eyal Ben David, Carmel Rabinovitz"
2020-11-18,zoom,05:00,06:00,Zoom Q&A Session 12D,"Zoom Q&A Session 12D: Sentiment Analysis, Stylistic Analysis, and Argument Mining",12D,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",384, Relation-aware Graph Attention Networks with Relational Position Encodings for Emotion Recognition in Conversations ,"Taichi Ishiwatari, Yuki Yasuda, Taro Miyazaki and Jun Goto"
2020-11-18,zoom,05:00,06:00,Zoom Q&A Session 12D,"Zoom Q&A Session 12D: Sentiment Analysis, Stylistic Analysis, and Argument Mining",12D,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2094," BERT Knows Punta Cana is not just beautiful, it's gorgeous: Ranking Scalar Adjectives with Contextualised Representations ",Aina GarГ­ Soler and Marianna Apidianaki
2020-11-18,zoom,05:00,06:00,Zoom Q&A Session 12D,"Zoom Q&A Session 12D: Sentiment Analysis, Stylistic Analysis, and Argument Mining",12D,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",3023, Feature Adaptation of Pre-Trained Language Models across Languages and Domains with Robust Self-Training ,"Hai Ye, Qingyu Tan, Ruidan He, Juntao Li, Hwee Tou Ng and Lidong Bing"
2020-11-18,zoom,05:00,06:00,Zoom Q&A Session 12D,"Zoom Q&A Session 12D: Sentiment Analysis, Stylistic Analysis, and Argument Mining",12D,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2068, Textual Data Augmentation for Efficient Active Learning on Tiny Datasets ,"Husam Quteineh, Spyridon Samothrakis and Richard Sutcliffe"
2020-11-18,plenary,11:00,12:00,Keynote III,Keynote III: Janet B. Pierrehumbert,,,,,
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13A,Zoom Q&A Session 13A: Discourse and Pragmatics,13A,Discourse and Pragmatics,1972," ""I'd rather just go to bed"": Understanding Indirect Answers ","Annie Louis, Dan Roth and Filip Radlinski"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13A,Zoom Q&A Session 13A: Discourse and Pragmatics,13A,Discourse and Pragmatics,2072, PowerTransformer: Unsupervised Controllable Revision for Biased Language Correction ,"Xinyao Ma, Maarten Sap, Hannah Rashkin and Yejin Choi"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13A,Zoom Q&A Session 13A: Discourse and Pragmatics,13A,Discourse and Pragmatics,2205, MEGA RST Discourse Treebanks with Structure and Nuclearity from Scalable Distant Sentiment Supervision ,Patrick Huber and Giuseppe Carenini
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13A,Zoom Q&A Session 13A: Discourse and Pragmatics,13A,Discourse and Pragmatics,2377, Centering-based Neural Coherence Modeling with Hierarchical Discourse Segments ,Sungho Jeon and Michael Strube
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13A,Zoom Q&A Session 13A: Discourse and Pragmatics,13A,Discourse and Pragmatics,3072, Keeping Up Appearances: Computational Modeling of Face Acts in Persuasion Oriented Discussions ,"Ritam Dutt, Rishabh Joshi and Carolyn Rose"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13B,Zoom Q&A Session 13B: NLP Applications,13B,NLP Applications,3573, To Schedule or not to Schedule: Extracting Task Specific Temporal Entities and Associated Negation Constraints ,"Barun Patra, Chala Fufa, Pamela Bhattacharya and Charles Lee"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13B,Zoom Q&A Session 13B: NLP Applications,13B,NLP Applications,CL3, Predicting In-game Actions from Interviews of NBA Players ,"Nadav Oved, Amir Feder, Roi Reichart"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13B,Zoom Q&A Session 13B: NLP Applications,13B,NLP Applications,2167, An Empirical Study on Large-Scale Multi-Label Text Classification Including Few and Zero-Shot Labels ,"Ilias Chalkidis, Manos Fergadiotis, Sotiris Kotitsas, Prodromos Malakasiotis, Nikolaos Aletras and Ion Androutsopoulos"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13B,Zoom Q&A Session 13B: NLP Applications,13B,NLP Applications,2579, Which *BERT? A Survey Organizing Contextualized Encoders ,"Patrick Xia, Shijie Wu and Benjamin Van Durme"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13B,Zoom Q&A Session 13B: NLP Applications,13B,NLP Applications,2962, Fact or Fiction: Verifying Scientific Claims ,"David Wadden, Shanchuan Lin, Kyle Lo, Lucy Lu Wang, Madeleine van Zuylen, Arman Cohan and Hannaneh Hajishirzi"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13C,"Zoom Q&A Session 13C: Semantics: Sentence-level Semantics, Textual Inference and Other areas",13C,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",1957, Semantic Role Labeling as Syntactic Dependency Parsing ,"Tianze Shi, Igor Malioutov and Ozan Irsoy"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13C,"Zoom Q&A Session 13C: Semantics: Sentence-level Semantics, Textual Inference and Other areas",13C,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2533, PARADE: A New Dataset for Paraphrase Identification Requiring Computer Science Domain Knowledge ,"Yun He, Zhuoer Wang, Yin Zhang, Ruihong Huang and James Caverlee"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13C,"Zoom Q&A Session 13C: Semantics: Sentence-level Semantics, Textual Inference and Other areas",13C,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",3291, Causal Inference of Script Knowledge ,"Noah Weber, Rachel Rudinger and Benjamin Van Durme"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13C,"Zoom Q&A Session 13C: Semantics: Sentence-level Semantics, Textual Inference and Other areas",13C,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",1408, Towards Debiasing NLU Models from Unknown Biases ,"Prasetya Ajie Utama, Nafise Sadat Moosavi and Iryna Gurevych"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13D,"Zoom Q&A Session 13D: Syntax: Tagging, Chunking, and Parsing",13D,"Syntax: Tagging, Chunking, and Parsing",CL1, Tractable Lexical-Functional Grammar ,"JГјrgen Wedekind, Ronald M. Kaplan"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13D,"Zoom Q&A Session 13D: Syntax: Tagging, Chunking, and Parsing",13D,"Syntax: Tagging, Chunking, and Parsing",CL5, Efficient Outside Computation ,Daniel Gildea
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13D,"Zoom Q&A Session 13D: Syntax: Tagging, Chunking, and Parsing",13D,"Syntax: Tagging, Chunking, and Parsing",TACL1936, Consistent Unsupervised Estimators for Anchored PCFGs ,"Alexander Clark, NathanaГ«l Fijalkow"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13D,"Zoom Q&A Session 13D: Syntax: Tagging, Chunking, and Parsing",13D,"Syntax: Tagging, Chunking, and Parsing",TACL2141, The Return of Lexical Dependencies: Neural Lexicalized PCFGs ,"Hao Zhu, Yonatan Bisk, Graham Neubig"
2020-11-18,zoom,12:00,13:00,Zoom Q&A Session 13D,"Zoom Q&A Session 13D: Syntax: Tagging, Chunking, and Parsing",13D,"Syntax: Tagging, Chunking, and Parsing",2684, On the Role of Supervision in Unsupervised Constituency Parsing ,"Haoyue Shi, Karen Livescu and Kevin Gimpel"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14A,Zoom Q&A Session 14A: Machine Translation and Multilinguality,14A,Machine Translation and Multilinguality,522, Language Model Prior for Low-Resource Neural Machine Translation ,"Christos Baziotis, Barry Haddow and Alexandra Birch"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14A,Zoom Q&A Session 14A: Machine Translation and Multilinguality,14A,Machine Translation and Multilinguality,2114, Detecting Word Sense Disambiguation Biases in Machine Translation for Model-Agnostic Adversarial Attacks ,"Denis Emelin, Ivan Titov and Rico Sennrich"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14A,Zoom Q&A Session 14A: Machine Translation and Multilinguality,14A,Machine Translation and Multilinguality,1803, MAD-X: An Adapter-Based Framework for Multi-Task Cross-Lingual Transfer ,"Jonas Pfeiffer, Ivan VuliД‡, Iryna Gurevych and Sebastian Ruder"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14A,Zoom Q&A Session 14A: Machine Translation and Multilinguality,14A,Machine Translation and Multilinguality,2055, Translation Artifacts in Cross-lingual Transfer Learning ,"Mikel Artetxe, Gorka Labaka and Eneko Agirre"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14B,Zoom Q&A Session 14B: Computational Social Science and Social Media,14B,Computational Social Science and Social Media,2510, A Time-Aware Transformer Based Model for Suicide Ideation Detection on Social Media ,"Ramit Sawhney, Harshit Joshi, Saumya Gandhi and Rajiv Ratn Shah"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14B,Zoom Q&A Session 14B: Computational Social Science and Social Media,14B,Computational Social Science and Social Media,3644, Weakly Supervised Learning of Nuanced Frames for Analyzing Polarization in News Media ,Shamik Roy and Dan Goldwasser
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14B,Zoom Q&A Session 14B: Computational Social Science and Social Media,14B,Computational Social Science and Social Media,872, Where Are the Facts? Searching for Fact-checked Information to Alleviate the Spread of Fake News ,Nguyen Vo and Kyumin Lee
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14B,Zoom Q&A Session 14B: Computational Social Science and Social Media,14B,Computational Social Science and Social Media,2614, Fortifying Toxic Speech Detectors Against Veiled Toxicity ,Xiaochuang Han and Yulia Tsvetkov
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14B,Zoom Q&A Session 14B: Computational Social Science and Social Media,14B,Computational Social Science and Social Media,3151, Explainable Automated Fact-Checking for Public Health Claims ,Neema Kotonya and Francesca Toni
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14C,Zoom Q&A Session 14C: Machine Learning for NLP,14C,Machine Learning for NLP,2574, Interactive Fiction Game Playing as Multi-Paragraph Reading Comprehension with Reinforcement Learning ,"Xiaoxiao Guo, Mo Yu, Yupeng Gao, Chuang Gan, Murray Campbell and Shiyu Chang"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14C,Zoom Q&A Session 14C: Machine Learning for NLP,14C,Machine Learning for NLP,TACL2083, A Neural Generative Model for Joint Learning Topics and Topic-Specific Word Embeddings ,"Lixing Zhu, Deyu Zhou, Yulan He"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14C,Zoom Q&A Session 14C: Machine Learning for NLP,14C,Machine Learning for NLP,TACL2093, Topic Modeling in Embedding Spaces ,"Adji Bousso Dieng, Francisco Ruiz, David Blei"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14C,Zoom Q&A Session 14C: Machine Learning for NLP,14C,Machine Learning for NLP,2221, DORB: Dynamically Optimizing Multiple Rewards with Bandits ,"Ramakanth Pasunuru, Han Guo and Mohit Bansal"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14D,Zoom Q&A Session 14D: Information Extraction,14D,Information Extraction,485, MedFilter: Improving Extraction of Task-relevant Utterances through Integration of Discourse Structure and Ontological Knowledge ,"Sopan Khosla, Shikhar Vashishth, Jill Fain Lehman and Carolyn Rose"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14D,Zoom Q&A Session 14D: Information Extraction,14D,Information Extraction,2570, Hierarchical Evidence Set Modeling for Automated Fact Extraction and Verification ,Shyam Subramanian and Kyumin Lee
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14D,Zoom Q&A Session 14D: Information Extraction,14D,Information Extraction,2724, Program Enhanced Fact Verification with Verbalization and Graph Attention Network ,"Xiaoyu Yang, Feng Nie, Yufei Feng, Quan Liu, Zhigang Chen and Xiaodan Zhu"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14D,Zoom Q&A Session 14D: Information Extraction,14D,Information Extraction,2750, Constrained Fact Verification for FEVER ,"Adithya Pratapa, Sai Muralidhar Jayanthi and Kavya Nerella"
2020-11-18,zoom,13:00,14:00,Zoom Q&A Session 14D,Zoom Q&A Session 14D: Information Extraction,14D,Information Extraction,3216,Entity Linking in 100 Languages,"Jan A. Botha, Zifei Shan and Daniel Gillick"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,1227," PatchBERT: Just-in-Time, Out-of-Vocabulary Patching ",Sangwhan Moon and Naoaki Okazaki
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,1351, On the importance of pre-training data volume for compact language models ,"Vincent Micheli, Martin d'Hoffschmidt and FranГ§ois Fleuret"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,1574, BERT-of-Theseus: Compressing BERT by Progressive Module Replacing ,"Canwen Xu, Wangchunshu Zhou, Tao Ge, Furu Wei and Ming Zhou"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,1734, Recall and Learn: Fine-tuning Deep Pretrained Language Models with Less Forgetting ,"Sanyuan Chen, Yutai Hou, Yiming Cui, Wanxiang Che, Ting Liu and Xiangzhan Yu"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,2087, Exploring and Predicting Transferability across NLP Tasks ,"Tu Vu, Tong Wang, Tsendsuren Munkhdalai, Alessandro Sordoni, Adam Trischler, Andrew Mattarella-Micke, Subhransu Maji and Mohit Iyyer"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,2331, To BERT or Not to BERT: Comparing Task-specific and Task-agnostic Semi-Supervised Approaches for Sequence Tagging ,"Kasturi Bhattacharjee, Miguel Ballesteros, Rishita Anubhai, Smaranda Muresan, Jie Ma, Faisal Ladhak and Yaser Al-Onaizan"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,345, Cold-start Active Learning through Self-supervised Language Modeling ,"Michelle Yuan, Hsuan-Tien Lin and Jordan Boyd-Graber"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,493, Active Learning for BERT: An Empirical Study ,"Liat Ein-Dor, Alon Halfon, Ariel Gera, Eyal Shnarch, Lena Dankin, Leshem Choshen, Marina Danilevsky, Ranit Aharonov, Yoav Katz and Noam Slonim"
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,745, Transformer Based Multi-Source Domain Adaptation ,Dustin Wright and Isabelle Augenstein
2020-11-18,gather,14:00,16:00,Gather Session 5A,Gather Session 5A: Machine Learning for NLP,5A,Machine Learning for NLP,821, Vector-Vector-Matrix Architecture: A Novel Hardware-Aware Framework for Low-Latency Inference in NLP Applications ,"Matthew Khoury, Rumen Dangovski, Longwu Ou, Preslav Nakov, Yichen Shen and Li Jing"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",1834, Discriminatively-Tuned Generative Classifiers for Robust Natural Language Inference ,"Xiaoan Ding, Tianyu Liu, Baobao Chang, Zhifang Sui and Kevin Gimpel"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",1923, New Protocols and Negative Results for Textual Entailment Data Collection ,"Samuel R. Bowman, Jennimaria Palomaki, Livio Baldini Soares and Emily Pitler"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2268," The Curse of Performance Instability in Analysis Datasets: Consequences, Source, and Suggestions ","Xiang Zhou, Yixin Nie, Hao Tan and Mohit Bansal"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2342, Universal Natural Language Processing with Limited Annotations: Try Few-shot Textual Entailment as a Start ,"Wenpeng Yin, Nazneen Fatema Rajani, Dragomir Radev, Richard Socher and Caiming Xiong"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2415, ConjNLI: Natural Language Inference Over Conjunctive Sentences ,"Swarnadeep Saha, Yixin Nie and Mohit Bansal"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2777, Data and Representation for Turkish Natural Language Inference ,"Emrah Budur, RД±za Г–zГ§elik, Tunga Gungor and Christopher Potts"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2890, Multitask Learning for Cross-Lingual Transfer of Broad-coverage Semantic Dependencies ,"Maryam Aminian, Mohammad Sadegh Rasooli and Mona Diab"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",2999, Precise Task Formalization Matters in Winograd Schema Evaluations ,"Haokun Liu, William Huang, Dhara Mungra and Samuel R. Bowman"
2020-11-18,gather,14:00,16:00,Gather Session 5B,"Gather Session 5B: Semantics: Sentence-level Semantics, Textual Inference and Other areas",5B,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",359, Avoiding the Hypothesis-Only Bias in Natural Language Inference via Ensemble Adversarial Training ,"Joe Stacey, Pasquale Minervini, Haim Dubossarsky, Sebastian Riedel and Tim RocktГ¤schel"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,1129, Chapter Captor: Text Segmentation in Novels ,"Charuta Pethe, Allen Kim and Steve Skiena"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,125, Authorship Attribution for Neural Text Generation ,"Adaku Uchendu, Thai Le, Kai Shu and Dongwon Lee"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,1322, NwQM: A neural quality assessment framework for Wikipedia ,"Bhanu Prakash Reddy Guda, Sasi Bhushan Seelaboyina, Soumya Sarkar and Animesh Mukherjee"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,1906, Towards Modeling Revision Requirements in wikiHow Instructions ,Irshad Bhat and Michael Roth
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,2225, Deep Attentive Learning for Stock Movement Prediction From Social Media Text and Company Correlations ,"Ramit Sawhney, Shivam Agarwal, Arnav Wadhwa and Rajiv Ratn Shah"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,3049, Natural Language Processing for Achieving Sustainable Development: the Case of Neural Labelling to Enhance Community Profiling ,"Costanza Conforti, Stephanie Hirmer, Dai Morgan, Marco Basaldella and Yau Ben Or"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,3126, HABERTOR: An Efficient and Effective Deep Hatespeech Detector ,"Thanh Tran, Yifan Hu, Changwei Hu, Kevin Yen, Fei Tan, Kyumin Lee and Se Rim Park"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,470, Competence-Level Prediction and Resume & Job Description Matching Using Context-Aware Transformer Models ,"Changmao Li, Elaine Fisher, Rebecca Thomas, Steve Pittard, Vicki Hertzberg and Jinho D. Choi"
2020-11-18,gather,14:00,16:00,Gather Session 5C,Gather Session 5C: NLP Applications,5C,NLP Applications,767, Grammatical Error Correction in Low Error Density Domains: A New Benchmark and Analyses ,"Simon Flachs, OphГ©lie Lacroix, Helen Yannakoudakis, Marek Rei and Anders SГёgaard"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,1466, Learning Collaborative Agents with Rule Guidance for Knowledge Graph Reasoning ,"Deren Lei, Gangrong Jiang, Xiaotao Gu, Kexuan Sun, Yuning Mao and Xiang Ren"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,1569, Exploring Contextualized Neural Language Models for Temporal Dependency Parsing ,"Hayley Ross, Jonathon Cai and Bonan Min"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,1669, Systematic Comparison of Neural Architectures and Training Approaches for Open Information Extraction ,"Patrick Hohenecker, Frank Mtumbuka, Vid Kocijan and Thomas Lukasiewicz"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,1720, SeqMix: Augmenting Active Sequence Labeling via Sequence Mixup ,"Rongzhi Zhang, Yue Yu and Chao Zhang"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,1817, AxCell: Automatic Extraction of Results from Machine Learning Papers ,"Marcin Kardas, Piotr Czapla, Pontus Stenetorp, Sebastian Ruder, Sebastian Riedel, Ross Taylor and Robert Stojnic"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,2426, Knowledge-guided Open Attribute Value Extraction with Reinforcement Learning ,"Ye Liu, Sheng Zhang, Rui Song, Suo Feng and Yanghua Xiao"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,2476, DualTKB: A Dual Learning Bridge between Text and Knowledge Base ,"Pierre Dognin, Igor Melnyk, Inkit Padhi, CГ­cero Nogueira dos Santos and Payel Das"
2020-11-18,gather,14:00,16:00,Gather Session 5D,Gather Session 5D: Information Extraction,5D,Information Extraction,883, Incremental Neural Coreference Resolution in Constant Memory ,"Patrick Xia, JoГЈo Sedoc and Benjamin Van Durme"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2761, Hierarchical Graph Network for Multi-hop Question Answering ,"Yuwei Fang, Siqi Sun, Zhe Gan, Rohit Pillai, Shuohang Wang and Jingjing Liu"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2943, A Simple Yet Strong Pipeline for HotpotQA ,"Dirk Groeneveld, Tushar Khot, Mausam - and Ashish Sabharwal"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3035, Is Multihop QA in DiRe Condition? Measuring and Reducing Disconnected Reasoning ,"Harsh Trivedi, Niranjan Balasubramanian, Tushar Khot and Ashish Sabharwal"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",319, Unsupervised Question Decomposition for Question Answering ,"Ethan Perez, Patrick Lewis, Wen-tau Yih, Kyunghyun Cho and Douwe Kiela"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",574, SRLGRN: Semantic Role Labeling Graph Reasoning Network ,Chen Zheng and Parisa Kordjamshidi
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",1603, CancerEmo: A Dataset for Fine-Grained Emotion Detection ,Tiberiu Sosea and Cornelia Caragea
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",1750, Exploring the Role of Argument Structure in Online Debate Persuasion ,"Jialu Li, Esin Durmus and Claire Cardie"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2712, Zero-Shot Stance Detection: A Dataset and Model using Generalized Topic Representations ,Emily Allaway and Kathleen McKeown
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3357, Sentiment Analysis of Tweets using Heterogeneous Multi-layer Network Representation and Embedding ,"Loitongbam Gyanendro Singh, Anasua Mitra and Sanasam Ranbir Singh"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3375, Introducing Syntactic Structures into Target Opinion Word Extraction with Deep Learning ,"Amir Pouran Ben Veyseh, Nasim Nouri, Franck Dernoncourt, Dejing Dou and Thien Huu Nguyen"
2020-11-18,gather,14:00,16:00,Gather Session 5E,"Gather Session 5E: Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",5E,"Question Answering; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3532,EmoTag1200 рџ‘Ќ: Understanding the Association between Emojis рџ�„ and Emotions рџ�»,Abu Awal Md Shoeb and Gerard de Melo
